,date,platform,country,country_x_language,media,campaign_id,campaign_name,ad_id,ad_name,short_ad_name,ad_type,ad_creative_type,spend,impressions,clicks,installs,sales,purchases (D0),purchases (D7),purchases_value (D0),purchases_value (D7)
844,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001098,CZ_202103_C_XL_CALORIE-GOAL_RESULTS_SUBTITLED,CALORIE-GOAL_RESULTS_SUBTITLED_CZ,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
920,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002134,CZ_202108_S_XL_CHALLENGE-30D_GAMIFICATION_CONCAT,CHALLENGE-30D_GAMIFICATION_CONCAT_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001877,CZ_202108_S_L_GROCERY-LIST_GAMIFICATION_DARK,GROCERY-LIST_GAMIFICATION_DARK_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000045,CZ_202105_V_XL_RECIPE-DEMO_CONVENIENCE_SUBTITLED,RECIPE-DEMO_CONVENIENCE_SUBTITLED_CZ,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4847,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000041,CZ_202102_C_M_BEFORE-AFTER_PROBLEM-SOLUTION_LIGHT,BEFORE-AFTER_PROBLEM-SOLUTION_LIGHT_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7637,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000008,CZ_202103_S_S_CALORIE-GOAL_FEATURE-FOCUS_HOOK1,CALORIE-GOAL_FEATURE-FOCUS_HOOK1_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11238,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000009,CZ_202101_V_L_EDUCATIONAL-TIPS_HOWTO_CONCAT,EDUCATIONAL-TIPS_HOWTO_CONCAT_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12800,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000459,CZ_202104_V_M_CHALLENGE-30D_ONBOARDING_LIGHT,CHALLENGE-30D_ONBOARDING_LIGHT_CZ,REWARD,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13839,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001885,CZ_202111_V_S_PHOTO-SCAN_ONBOARDING_CTAEND,PHOTO-SCAN_ONBOARDING_CTAEND_CZ,REWARD,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14467,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001882,CZ_202111_V_S_UGC-LIVINGROOM_PROBLEM-SOLUTION_CTAEND,UGC-LIVINGROOM_PROBLEM-SOLUTION_CTAEND_CZ,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14976,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000044,CZ_202104_S_S_UGC-OUTDOOR_FEATURE-FOCUS_LIGHT,UGC-OUTDOOR_FEATURE-FOCUS_LIGHT_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15986,2022-06-02,iOS,DK,DK-cz,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002362,CZ_202103_V_S_STREAK-REWARD_PROBLEM-SOLUTION_CONCAT,STREAK-REWARD_PROBLEM-SOLUTION_CONCAT_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000486,DE_202110_C_M_PHOTO-SCAN_CONVENIENCE_HOOK1,PHOTO-SCAN_CONVENIENCE_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002462,DE_202106_V_M_UGC-OUTDOOR_RESULTS_HOOK1,UGC-OUTDOOR_RESULTS_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
846,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000880,DE_202110_S_S_PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED,PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001524,DE_202108_S_M_STREAK-REWARD_SOCIAL-PROOF_CTAEND,STREAK-REWARD_SOCIAL-PROOF_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000412,DE_202110_S_S_GROCERY-LIST_FEATURE-FOCUS_SUBTITLED,GROCERY-LIST_FEATURE-FOCUS_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001577,DE_202108_S_M_STREAK-REWARD_SOCIAL-PROOF_CTAEND,STREAK-REWARD_SOCIAL-PROOF_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000682,DE_202110_V_S_UGC-OUTDOOR_SOCIAL-PROOF_CONCAT,UGC-OUTDOOR_SOCIAL-PROOF_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001441,DE_202103_S_M_BEFORE-AFTER_FEATURE-FOCUS_CONCAT,BEFORE-AFTER_FEATURE-FOCUS_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000758,DE_202105_S_S_QUIZ-INTERACTIVE_FEATURE-FOCUS_SUBTITLED,QUIZ-INTERACTIVE_FEATURE-FOCUS_SUBTITLED_DE,GRAPHIC,PLAY,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002021,DE_202109_S_L_CALORIE-GOAL_ONBOARDING_LIGHT,CALORIE-GOAL_ONBOARDING_LIGHT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002182,DE_202104_S_XL_PRODUCT-DEMO_VALUE-PROP_SUBTITLED,PRODUCT-DEMO_VALUE-PROP_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4908,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001442,DE_202105_C_S_MEAL-TRACKER_SOCIAL-PROOF_LOOPED,MEAL-TRACKER_SOCIAL-PROOF_LOOPED_DE,REWARD,VIDEO_PLAY,0.0,40.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4944,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001507,DE_202105_V_XL_CHALLENGE-30D_FEATURE-FOCUS_CONCAT,CHALLENGE-30D_FEATURE-FOCUS_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4979,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000054,DE_202112_V_L_BARCODE-SCAN_CONVENIENCE_CTAEND,BARCODE-SCAN_CONVENIENCE_CTAEND_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5086,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000004,DE_202110_S_M_PHOTO-SCAN_MOTIVATION_DARK,PHOTO-SCAN_MOTIVATION_DARK_DE,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001461,DE_202105_C_S_MEAL-TRACKER_SOCIAL-PROOF_LOOPED,MEAL-TRACKER_SOCIAL-PROOF_LOOPED_DE,GRAPHIC,VIDEO_PLAY,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5251,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000483,DE_202105_C_XL_MEAL-TRACKER_PROBLEM-SOLUTION_HOOK1,MEAL-TRACKER_PROBLEM-SOLUTION_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001993,DE_202109_S_L_CALORIE-GOAL_ONBOARDING_LIGHT,CALORIE-GOAL_ONBOARDING_LIGHT_DE,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6227,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001095,DE_202107_C_M_BEFORE-AFTER_VALUE-PROP_CONCAT,BEFORE-AFTER_VALUE-PROP_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6338,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002446,DE_202104_S_S_PORTION-GUIDE_VALUE-PROP_HOOK1,PORTION-GUIDE_VALUE-PROP_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6486,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002463,DE_202104_S_S_PORTION-GUIDE_VALUE-PROP_HOOK1,PORTION-GUIDE_VALUE-PROP_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002135,DE_202104_S_XL_PRODUCT-DEMO_VALUE-PROP_SUBTITLED,PRODUCT-DEMO_VALUE-PROP_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7600,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002450,DE_202106_V_M_UGC-OUTDOOR_RESULTS_HOOK1,UGC-OUTDOOR_RESULTS_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7630,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000678,DE_202110_C_M_PHOTO-SCAN_CONVENIENCE_HOOK1,PHOTO-SCAN_CONVENIENCE_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7862,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000308,DE_202104_S_S_PHOTO-SCAN_VALUE-PROP_HOOK2,PHOTO-SCAN_VALUE-PROP_HOOK2_DE,REWARD,VIDEO_PLAY,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8050,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002445,DE_202106_V_M_UGC-OUTDOOR_RESULTS_HOOK1,UGC-OUTDOOR_RESULTS_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,82.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
8319,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002007,DE_202105_V_M_RECIPE-DEMO_HOWTO_HOOK2,RECIPE-DEMO_HOWTO_HOOK2_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000039,DE_202105_V_M_TESTIMONIAL_HOWTO_CONCAT,TESTIMONIAL_HOWTO_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8525,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002004,DE_202103_S_L_WATER-TRACK_SOCIAL-PROOF_CONCAT,WATER-TRACK_SOCIAL-PROOF_CONCAT_DE,GRAPHIC,VIDEO_PLAY,1.26086623275,28.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
9236,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002041,DE_202104_C_L_PORTION-GUIDE_RESULTS_CTAEND,PORTION-GUIDE_RESULTS_CTAEND_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9349,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002005,DE_202104_C_L_PORTION-GUIDE_RESULTS_CTAEND,PORTION-GUIDE_RESULTS_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9664,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001570,DE_202105_V_XL_CHALLENGE-30D_FEATURE-FOCUS_CONCAT,CHALLENGE-30D_FEATURE-FOCUS_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
10132,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001994,DE_202106_S_L_PHOTO-SCAN_VALUE-PROP_SUBTITLED,PHOTO-SCAN_VALUE-PROP_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
10403,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000652,DE_202104_S_S_PHOTO-SCAN_VALUE-PROP_HOOK2,PHOTO-SCAN_VALUE-PROP_HOOK2_DE,GRAPHIC,VIDEO_PLAY,0.0,165.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
10528,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002442,DE_202110_S_XL_UGC-KITCHEN_GAMIFICATION_CONCAT,UGC-KITCHEN_GAMIFICATION_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001451,DE_202105_C_S_MEAL-TRACKER_SOCIAL-PROOF_LOOPED,MEAL-TRACKER_SOCIAL-PROOF_LOOPED_DE,REWARD,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10780,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000011,DE_202110_V_S_UGC-OUTDOOR_SOCIAL-PROOF_CONCAT,UGC-OUTDOOR_SOCIAL-PROOF_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
10844,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000925,DE_202110_S_S_PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED,PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000309,DE_202104_S_S_PHOTO-SCAN_VALUE-PROP_HOOK2,PHOTO-SCAN_VALUE-PROP_HOOK2_DE,REWARD,VIDEO_PLAY,0.0,325.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0
11766,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000303,DE_202112_C_XL_RECIPE-DEMO_CONVENIENCE_DARK,RECIPE-DEMO_CONVENIENCE_DARK_DE,REWARD,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11940,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002046,DE_202106_S_L_PHOTO-SCAN_VALUE-PROP_SUBTITLED,PHOTO-SCAN_VALUE-PROP_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12666,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000691,DE_202112_C_XL_RECIPE-DEMO_CONVENIENCE_DARK,RECIPE-DEMO_CONVENIENCE_DARK_DE,GRAPHIC,PLAY,0.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12670,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000031,DE_202108_C_S_MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED,MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
12929,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000305,DE_202112_C_XL_RECIPE-DEMO_CONVENIENCE_DARK,RECIPE-DEMO_CONVENIENCE_DARK_DE,REWARD,VIDEO_PLAY,0.0,154.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
14532,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000121,DE_202108_C_S_MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED,MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14835,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001580,DE_202108_S_L_QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT,QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15254,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001456,DE_202103_S_M_BEFORE-AFTER_FEATURE-FOCUS_CONCAT,BEFORE-AFTER_FEATURE-FOCUS_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
15525,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002044,DE_202109_S_L_CALORIE-GOAL_ONBOARDING_LIGHT,CALORIE-GOAL_ONBOARDING_LIGHT_DE,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15755,2022-06-02,iOS,DK,DK-de,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002461,DE_202110_S_XL_UGC-KITCHEN_GAMIFICATION_CONCAT,UGC-KITCHEN_GAMIFICATION_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001916,DK_202109_S_XL_HEALTHY-HABITS_SOCIAL-PROOF_LIGHT,HEALTHY-HABITS_SOCIAL-PROOF_LIGHT_DK,GRAPHIC,VIDEO_PLAY,0.0,89.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002136,DK_202104_V_XL_WATER-TRACK_PROBLEM-SOLUTION_LIGHT,WATER-TRACK_PROBLEM-SOLUTION_LIGHT_DK,REWARD,VIDEO_PLAY,15.96296828425,1876.0,1733.0,3.0,1.0,0.0,1.0,0.0,16.852316000000002
1215,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002361,DK_202105_S_XL_UGC-LIVINGROOM_HOWTO_HOOK2,UGC-LIVINGROOM_HOWTO_HOOK2_DK,REWARD,VIDEO_PLAY,23.51651916115,7472.0,6302.0,7.0,1.0,1.0,1.0,16.767031,16.767031
1418,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001890,DK_202107_V_L_BEFORE-AFTER_ONBOARDING_SUBTITLED,BEFORE-AFTER_ONBOARDING_SUBTITLED_DK,GRAPHIC,VIDEO_PLAY,0.0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001345,DK_202108_C_S_BEFORE-AFTER_CONVENIENCE_SUBTITLED,BEFORE-AFTER_CONVENIENCE_SUBTITLED_DK,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001883,DK_202110_C_S_TESTIMONIAL_ONBOARDING_CTAEND,TESTIMONIAL_ONBOARDING_CTAEND_DK,REWARD,PLAY,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000655,DK_202111_V_M_RECIPE-DEMO_MOTIVATION_LIGHT,RECIPE-DEMO_MOTIVATION_LIGHT_DK,REWARD,VIDEO_PLAY,0.0,146.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001879,DK_202109_S_XL_HEALTHY-HABITS_SOCIAL-PROOF_LIGHT,HEALTHY-HABITS_SOCIAL-PROOF_LIGHT_DK,GRAPHIC,VIDEO_PLAY,0.0,172.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001372,DK_202109_V_XL_UGC-OUTDOOR_PROBLEM-SOLUTION_LIGHT,UGC-OUTDOOR_PROBLEM-SOLUTION_LIGHT_DK,GRAPHIC,VIDEO_PLAY,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002535,DK_202112_V_S_HEALTHY-HABITS_GAMIFICATION_CONCAT,HEALTHY-HABITS_GAMIFICATION_CONCAT_DK,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001374,DK_202102_C_XL_QUIZ-INTERACTIVE_GAMIFICATION_LIGHT,QUIZ-INTERACTIVE_GAMIFICATION_LIGHT_DK,GRAPHIC,VIDEO_PLAY,0.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001897,DK_202110_C_S_TESTIMONIAL_ONBOARDING_CTAEND,TESTIMONIAL_ONBOARDING_CTAEND_DK,GRAPHIC,VIDEO_PLAY,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,2022-06-02,iOS,DK,DK-dk,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000344,DK_202111_V_M_RECIPE-DEMO_MOTIVATION_LIGHT,RECIPE-DEMO_MOTIVATION_LIGHT_DK,REWARD,VIDEO_PLAY,0.0,116.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
